,comp_id,top3
28235,2500432,"[2493689, 2500432, 2502173, 2505594]"
28236,2500434,"[2500434, 2507662, 2513325, 2518653]"
28237,2500436,"[2487568, 2491427, 2500436, 2521464]"
28238,2500443,"[2492769, 2493261, 2500443, 2503658]"
28239,2500446,"[2491670, 2497735, 2498026, 2500446]"
28240,2500449,"[2498779, 2499891, 2500449, 2510846]"
28241,2500454,"[2500454, 2500959, 2506377, 2519502]"
28242,2500457,"[2487971, 2500457, 2515705, 2523319]"
28243,2500460,"[1613917, 2500460, 2510434]"
28244,2500463,"[2499510, 2500463, 2506154, 2527400]"
28245,2500468,"[2499046, 2500468, 2526370, 2528768]"
28246,2500473,"[2493176, 2500473, 2503773, 2523006]"
28247,2500474,"[2489038, 2492881, 2500474, 2520386]"
28248,2500475,"[2493463, 2500475, 2510009, 2511374]"
28249,2500477,"[2488086, 2500477, 2504822, 2520200]"
28250,2500478,"[2498420, 2499345, 2500478, 2522907]"
28251,2500479,"[156580, 2500081, 2500479]"
28252,2500485,"[2500485, 2507082, 2510809, 2511063]"
28253,2500486,"[2494120, 2500486, 2526262, 2533794]"
28254,2500491,"[2490958, 2500491, 2513481, 2531629]"
28255,2500497,"[2490203, 2500497, 2505345]"
28256,2500499,"[2491696, 2498630, 2500499, 2516153]"
28257,2500501,"[2500501, 2520679]"
28258,2500504,"[1271273, 2500504, 2506985, 2510524]"
28259,2500509,"[2500509, 2507735, 2513822, 2514863]"
28260,2500513,"[238405, 2500513]"
28261,2500514,"[2500514, 2503852, 2510726, 2525678]"
28262,2500516,"[2497422, 2500516, 2514225]"
28263,2500518,"[2488908, 2500518, 2501657, 2508124]"
28264,2500527,"[2500527, 2502105, 2512262, 2532340]"
28265,2500528,"[2488339, 2490281, 2500528, 2503833]"
28266,2500530,"[2497533, 2500530, 2505061, 2529017]"
28267,2500531,"[2500531, 2511173, 2522175, 2535084]"
28268,2500535,"[2500535, 2510009, 2522712, 2522816]"
28269,2500540,"[2499371, 2500540, 2509202, 2511408]"
28270,2500542,"[2491108, 2491866, 2500542, 2516372]"
28271,2500543,"[2500543, 2510878]"
28272,2500552,"[2488999, 2490396, 2500552, 2518170]"
28273,2500556,"[2489380, 2498014, 2500556, 2529125]"
28274,2500558,"[1496112, 2490992, 2496536, 2500558]"
28275,2500576,"[2490302, 2494356, 2500576, 2517029]"
28276,2500577,"[2500577, 2506242, 2523269, 2535928]"
28277,2500578,"[2496406, 2498335, 2500578, 2518420]"
28278,2500579,"[2500579, 2511094, 2513417, 2527914]"
28279,2500580,"[2500580, 2506794, 2516636, 2524172]"
28280,2500581,"[2500342, 2500581, 2501659, 2525096]"
28281,2500582,"[3767, 88002, 328400, 2500582]"
28282,2500583,"[2495626, 2500583, 2509741, 2531830]"
28283,2500589,"[2500589, 2503433, 2508800, 2532636]"
28284,2500595,"[2489234, 2494447, 2500595, 2519025]"
28285,2500599,"[2496068, 2500599, 2503119, 2527615]"
28286,2500600,"[2500600, 2501900, 2519955, 2525175]"
28287,2500603,"[2465975, 2466225, 2500603, 2520315]"
28288,2500604,"[2494673, 2500604, 2513904, 2515671]"
28289,2500614,"[2500614, 2518403, 2519152, 2526407]"
28290,2500615,"[2500615, 2508997, 2528245, 2536165]"
28291,2500616,"[2492946, 2498878, 2499584, 2500616]"
28292,2500624,"[2495915, 2500624, 2513274, 2522265]"
28293,2500626,"[2500626, 2514464, 2521971, 2524815]"
28294,2500627,"[2489616, 2500627, 2504585, 2531535]"
28295,2500630,"[2490953, 2498263, 2500630, 2523974]"
28296,2500631,"[2491695, 2498236, 2499507, 2500631]"
28297,2500640,"[2487793, 2497261, 2500640, 2505600]"
28298,2500650,"[2500650, 2503687, 2521138, 2531998]"
28299,2500669,"[462845, 2500669, 2535531, 2536163]"
28300,2500670,"[2500670, 2501216, 2520462, 2537274]"
28301,2500672,"[2490119, 2499868, 2500672, 2510344]"
28302,2500675,"[2500675, 2501078, 2518965, 2533843]"
28303,2500679,"[2497973, 2499827, 2500679, 2525543]"
28304,2500682,"[2500682, 2503852, 2518814, 2524694]"
28305,2500683,"[2493287, 2500683, 2501455, 2531049]"
28306,2500692,"[2493871, 2496517, 2500692, 2507104]"
28307,2500697,"[2500088, 2500697, 2502092, 2512290]"
28308,2500702,"[2500702, 2519260, 2519613, 2527125]"
28309,2500704,"[2491438, 2500704, 2521943, 2534103]"
28310,2500706,"[2490481, 2491613, 2495882, 2500706]"
28311,2500708,"[2493287, 2500708, 2501455, 2531049]"
28312,2500716,"[2499703, 2500716, 2503496, 2505592]"
28313,2500718,"[2488495, 2488584, 2496992, 2500718]"
28314,2500723,"[2494809, 2500723, 2525956, 2531184]"
28315,2500724,"[2491043, 2500724, 2520070, 2521687]"
28316,2500732,"[2487997, 2500732, 2508508, 2529614]"
28317,2500734,"[2500734, 2505021, 2505755, 2510314]"
28318,2500736,"[2496399, 2500736, 2502504, 2505086]"
28319,2500739,"[2492955, 2496770, 2500739, 2510399]"
28320,2500747,"[2494464, 2500747, 2502413, 2526172]"
28321,2500752,[2500752]
28322,2500753,"[2497607, 2500753, 2505464, 2524857]"
28323,2500758,"[2494906, 2499985, 2500758, 2501486]"
28324,2500760,"[2495051, 2500760, 2525231, 2530442]"
28325,2500761,"[2490154, 2500199, 2500761, 2526206]"
28326,2500763,"[2500763, 2506770, 2524267]"
28327,2500764,"[1929986, 2497673, 2500764, 2521494]"
28328,2500766,"[2499242, 2500766, 2524837, 2527657]"
28329,2500771,"[2488740, 2500771, 2512437, 2523270]"
28330,2500772,"[2500772, 2523143, 2532152, 2533587]"
28331,2500774,"[2493464, 2500774, 2507388, 2535439]"
28332,2500777,"[2492481, 2500777, 2507222, 2524093]"
28333,2500782,"[2497682, 2500782, 2518631]"
28334,2500784,"[2490765, 2500784, 2507175, 2509282]"
28335,2500791,"[1746896, 2500791, 2522450, 2524201]"
28336,2500799,"[2492801, 2493587, 2494235, 2500799]"
28337,2500803,"[505281, 1045731, 2500803]"
28338,2500806,"[2500806, 2509627, 2522907, 2537089]"
28339,2500814,"[2487660, 2500814, 2502007, 2509615]"
28340,2500817,"[2491872, 2498351, 2500817, 2515895]"
28341,2500818,"[2491067, 2500818, 2505855, 2525887]"
28342,2500823,"[2496798, 2500823, 2507497, 2510751]"
28343,2500824,"[2490774, 2497692, 2500824, 2507060]"
28344,2500826,"[1149451, 1149458, 2500826, 2534590]"
28345,2500827,"[2499699, 2500827, 2510776, 2529298]"
28346,2500830,"[2496119, 2500830, 2521322, 2524531]"
28347,2500832,"[2500832, 2504922, 2506344, 2516090]"
28348,2500834,"[2500834, 2502756, 2507207, 2535115]"
28349,2500842,"[2498362, 2500842, 2505165, 2526900]"
28350,2500845,[2500845]
28351,2500850,"[2488820, 2495929, 2500850, 2520892]"
28352,2500852,"[2492108, 2499038, 2500852, 2521588]"
28353,2500863,"[1829019, 1927160, 2493155, 2500863]"
28354,2500865,"[2500865, 2511316, 2530176, 2533538]"
28355,2500866,"[2498458, 2500866, 2506367, 2519555]"
28356,2500869,"[2500869, 2505339, 2505716, 2524211]"
28357,2500871,"[2496683, 2500871, 2505797, 2510280]"
28358,2500876,"[2488549, 2494281, 2500876, 2500984]"
28359,2500881,"[2487991, 2498667, 2500881, 2512092]"
28360,2500883,"[2500883, 2503297, 2508093, 2516888]"
28361,2500886,"[2500886, 2502193, 2507290, 2525864]"
28362,2500891,"[2500140, 2500891, 2519083, 2535065]"
28363,2500892,"[1015525, 2500892, 2500992, 2507090]"
28364,2500893,"[2493235, 2493396, 2500893, 2512166]"
28365,2500900,"[2494901, 2500900, 2535219]"
28366,2500903,"[2500903, 2504473, 2508465, 2536409]"
28367,2500907,"[2500907, 2503547, 2516659, 2520047]"
28368,2500912,"[2500912, 2506128, 2510734, 2521300]"
28369,2500915,"[2494728, 2500915, 2535246]"
28370,2500916,"[2328632, 2500249, 2500916, 2518929]"
28371,2500918,"[2499619, 2500918, 2506414, 2533605]"
28372,2500919,"[2493971, 2497600, 2500919, 2526299]"
28373,2500927,"[2489635, 2492283, 2500927, 2509105]"
28374,2500930,"[2498248, 2500930, 2518458, 2523350]"
28375,2500933,[2500933]
28376,2500935,"[2500935, 2507735, 2513822, 2514863]"
28377,2500939,"[2495577, 2500939, 2501333, 2520071]"
28378,2500940,"[2499049, 2500940, 2510823, 2512025]"
28379,2500943,"[2494397, 2500943, 2501070, 2521732]"
28380,2500945,"[2500945, 2509619, 2510607, 2534036]"
28381,2500946,"[2495549, 2500946, 2503478, 2507191]"
28382,2500950,"[2488536, 2500950, 2507941, 2515680]"
28383,2500959,"[2500454, 2500959, 2501033, 2506377]"
28384,2500963,"[27626, 641582, 2500963, 2521469]"
28385,2500967,"[2494682, 2500967, 2533708]"
28386,2500968,"[2498071, 2500180, 2500968, 2520539]"
28387,2500973,"[1142029, 2500973, 2511650, 2533108]"
28388,2500984,"[2500984, 2505855, 2507436, 2509901]"
28389,2500990,"[2500990, 2506379, 2508390, 2514727]"
28390,2500992,"[1015525, 2500892, 2500992, 2507090]"
28391,2501001,"[2501001, 2505730, 2505781, 2513158]"
28392,2501003,"[2501003, 2510044, 2527351, 2530840]"
28393,2501004,"[2501004, 2522159, 2530135, 2531834]"
28394,2501005,"[2501005, 2509793, 2512760, 2524856]"
28395,2501008,"[2501008, 2502048, 2502582, 2509129]"
28396,2501009,"[2489705, 2501009, 2534694]"
28397,2501011,"[2497563, 2499746, 2501011, 2534085]"
28398,2501012,"[2496041, 2501012]"
28399,2501013,"[2492260, 2501013, 2524584, 2530716]"
28400,2501015,"[2406188, 2493065, 2501015, 2505177]"
28401,2501020,"[682523, 2095993, 2095994, 2501020]"
28402,2501021,"[2497612, 2501021, 2501821, 2502834]"
28403,2501022,"[2492102, 2493463, 2501022, 2522382]"
28404,2501025,"[2501025, 2508145, 2509714, 2519453]"
28405,2501030,"[2493844, 2497509, 2501030, 2502180]"
28406,2501031,"[2489738, 2501031, 2503119, 2511283]"
28407,2501033,"[2497909, 2500959, 2501033, 2519502]"
28408,2501035,[2501035]
28409,2501037,"[2493958, 2501037, 2521637, 2532681]"
28410,2501042,"[2491140, 2501042, 2508050, 2510224]"
28411,2501052,"[2501052, 2515608, 2523714, 2534582]"
28412,2501054,"[2481444, 2500326, 2501054, 2518130]"
28413,2501057,"[2318966, 2501057, 2511986, 2536595]"
28414,2501070,"[2494397, 2500943, 2501070, 2521732]"
28415,2501072,"[2490388, 2501072, 2507418, 2527143]"
28416,2501077,"[704344, 1077888, 2501077, 2517969]"
28417,2501078,"[2500675, 2501078, 2518965, 2533843]"
28418,2501079,"[2501079, 2502163, 2510296]"
28419,2501085,"[2383777, 2501085]"
28420,2501086,"[2499517, 2501086, 2504917]"
28421,2501087,"[2124587, 2170382, 2501087]"
28422,2501093,"[2498332, 2501093, 2507997, 2518397]"
28423,2501096,"[2495090, 2501096, 2508633, 2525428]"
28424,2501107,"[2487635, 2491631, 2501107, 2521449]"
28425,2501110,"[2501110, 2515613]"
28426,2501114,"[2501114, 2505741, 2511955, 2535212]"
28427,2501118,"[2488092, 2501118, 2518056, 2536359]"
28428,2501125,"[2488854, 2501125, 2503832, 2536836]"
28429,2501142,"[2501142, 2515366, 2527064, 2535324]"
28430,2501144,"[2501144, 2519991, 2525231, 2531145]"
28431,2501148,"[2497400, 2498375, 2501148, 2530311]"
28432,2501150,"[2317984, 2501150, 2508710, 2510613]"
28433,2501153,"[2490925, 2501153, 2516941, 2533453]"
28434,2501156,"[2501156, 2502210, 2505744, 2524136]"
28435,2501160,"[2490543, 2501160, 2506255, 2535917]"
28436,2501161,"[2489039, 2494708, 2501161, 2535847]"
28437,2501167,"[2501167, 2504273, 2510076, 2521704]"
28438,2501173,"[2501173, 2514640, 2529933, 2537020]"
28439,2501177,"[2495601, 2501177, 2512252, 2515005]"
28440,2501179,"[2335425, 2501179, 2501267, 2525088]"
28441,2501181,"[2488635, 2492090, 2493061, 2501181]"
28442,2501187,"[2488585, 2489843, 2501187, 2521838]"
28443,2501188,"[2494170, 2501188]"
28444,2501189,"[2491606, 2501189, 2519056, 2530512]"
28445,2501190,"[2501190, 2509746, 2516969, 2536590]"
28446,2501195,"[2496482, 2501195, 2513203, 2523532]"
28447,2501198,"[2501198, 2519978, 2528755, 2533468]"
28448,2501204,"[1334474, 2501204, 2503158]"
28449,2501205,"[2495684, 2501205, 2508238, 2531357]"
28450,2501210,"[2501210, 2502683, 2514959, 2531869]"
28451,2501213,"[2496047, 2501213, 2505513, 2513609]"
28452,2501216,"[2500670, 2501216, 2520462, 2537274]"
28453,2501232,"[2489193, 2501232, 2507889, 2536522]"
28454,2501234,"[2501234, 2502743, 2506882, 2512033]"
28455,2501236,"[477124, 2493846, 2501236]"
28456,2501240,"[2490239, 2501240, 2506316, 2521023]"
28457,2501243,"[2501243, 2507026, 2517862, 2521538]"
28458,2501245,"[2494484, 2501245, 2517806, 2525088]"
28459,2501247,"[2220880, 2501247, 2507429, 2536103]"
28460,2501250,"[2501250, 2513448, 2517607, 2527891]"
28461,2501251,"[2501210, 2501251, 2502683, 2531869]"
28462,2501253,"[2488340, 2501253, 2504447, 2506637]"
28463,2501264,[2501264]
28464,2501267,"[2501179, 2501267, 2508381, 2513410]"
28465,2501270,"[2488202, 2501270, 2521407, 2533157]"
28466,2501277,"[2501277, 2524596, 2524782]"
28467,2501281,[2501281]
28468,2501282,[2501282]
28469,2501292,"[2501292, 2502474, 2510893, 2511622]"
28470,2501297,"[2488236, 2489230, 2501297, 2508197]"
28471,2501300,"[2494395, 2496521, 2501300, 2514048]"
28472,2501302,"[2487916, 2501302, 2506309, 2514707]"
28473,2501307,"[2501307, 2503362, 2505262, 2530303]"
28474,2501310,"[2495684, 2501310, 2508238, 2517507]"
28475,2501311,"[1838618, 2501311, 2505610, 2520309]"
28476,2501314,"[2501314, 2509022, 2521891, 2527510]"
28477,2501315,"[1970610, 2501315, 2501419, 2507576]"
28478,2501319,"[2493384, 2495060, 2501319, 2511253]"
28479,2501326,"[2501326, 2513311]"
28480,2501328,"[2487952, 2492726, 2501328, 2512040]"
28481,2501330,"[2488908, 2491758, 2494213, 2501330]"
28482,2501331,"[2501331, 2522084, 2531346, 2537047]"
28483,2501333,"[2495577, 2498307, 2501333, 2522635]"
28484,2501334,"[2489659, 2501334, 2517176, 2531143]"
28485,2501338,"[2492701, 2497298, 2501338, 2504705]"
28486,2501339,"[2498480, 2501339, 2507893, 2509171]"
28487,2501348,"[2499446, 2501348, 2507081, 2513316]"
28488,2501349,"[2501349, 2504162, 2508981, 2511444]"
28489,2501350,"[1817518, 2489008, 2500161, 2501350]"
28490,2501351,"[2501351, 2504805, 2512792, 2524263]"
28491,2501352,"[2234473, 2501352, 2516078, 2522118]"
28492,2501355,"[1796991, 2501355, 2511951, 2526254]"
28493,2501360,"[2501360, 2525697]"
28494,2501364,"[2501364, 2502336, 2522066, 2536620]"
28495,2501370,"[2501370, 2513086, 2519440, 2520118]"
28496,2501382,"[2376128, 2426609, 2445728, 2501382]"
28497,2501388,"[2494574, 2494613, 2501388, 2511686]"
28498,2501389,"[2499906, 2501389, 2520533, 2527788]"
28499,2501392,"[2488224, 2501392, 2512786, 2532679]"
28500,2501395,"[2499508, 2501395, 2501735, 2536835]"
28501,2501397,"[2501397, 2522689, 2535072, 2536907]"
28502,2501399,"[82895, 482401, 2501399]"
28503,2501400,"[2501400, 2506609, 2512490, 2526136]"
28504,2501404,"[2491523, 2501404, 2509052, 2510293]"
28505,2501405,"[2490397, 2495291, 2501405, 2527311]"
28506,2501408,"[2491101, 2501408, 2518695, 2530274]"
28507,2501409,"[2494168, 2501409, 2519236, 2533482]"
28508,2501412,"[2487964, 2495423, 2501412, 2508919]"
28509,2501417,"[2501417, 2509429, 2510462, 2510783]"
28510,2501419,"[1970610, 2501315, 2501419, 2507576]"
28511,2501420,"[2490110, 2494709, 2501420, 2513417]"
28512,2501423,"[2494297, 2498543, 2501423, 2509426]"
28513,2501426,"[2490861, 2492144, 2501426, 2511317]"
28514,2501430,"[2501430, 2509213, 2512430, 2519439]"
28515,2501431,"[2494380, 2501431, 2502923, 2518181]"
28516,2501432,"[2501432, 2502343, 2518588, 2536584]"
28517,2501436,"[2494419, 2501436, 2504379, 2508296]"
28518,2501441,"[2501441, 2511348, 2520375, 2534253]"
28519,2501444,"[2498817, 2501444, 2503290, 2507818]"
28520,2501446,"[2496552, 2497190, 2501446, 2531055]"
28521,2501454,"[2490388, 2501072, 2501454, 2534301]"
28522,2501455,"[2500683, 2501455, 2531049, 2534588]"
28523,2501464,"[2489234, 2501464, 2519025, 2521242]"
28524,2501479,"[2490582, 2491850, 2501479, 2529358]"
28525,2501480,"[110947, 644929, 2488982, 2501480]"
28526,2501482,"[2501482, 2504919, 2516362, 2516515]"
28527,2501484,"[2499534, 2501484, 2516801, 2522534]"
28528,2501485,"[2498186, 2501485, 2504687, 2507835]"
28529,2501486,"[2494906, 2499985, 2500758, 2501486]"
28530,2501495,"[2501495, 2508751, 2518875, 2519332]"
28531,2501496,"[2487991, 2496872, 2501496, 2505419]"
28532,2501501,"[2491223, 2492971, 2501501, 2532455]"
28533,2501508,"[2491227, 2501508, 2507737, 2509551]"
28534,2501512,"[2490906, 2493285, 2501512, 2504500]"
28535,2501514,"[2501514, 2501521, 2504715, 2517878]"
28536,2501515,"[2501515, 2522796]"
28537,2501516,"[2499557, 2501516, 2514313, 2535659]"
28538,2501517,[2501517]
28539,2501519,"[1338231, 2501519, 2502450, 2524204]"
28540,2501521,"[2501514, 2501521, 2504715, 2517878]"
28541,2501524,"[2492164, 2501524, 2519256]"
28542,2501526,"[158876, 2501526, 2523685, 2534102]"
28543,2501532,"[2501532, 2526542, 2534048]"
28544,2501533,"[2489676, 2491780, 2493757, 2501533]"
28545,2501538,"[2501538, 2516659, 2524258, 2526035]"
28546,2501541,"[2501541, 2505377, 2508208, 2523123]"
28547,2501542,[2501542]
28548,2501544,"[2501544, 2520271]"
28549,2501545,"[2492229, 2501545, 2510646, 2519025]"
28550,2501547,"[2493254, 2501547, 2529127, 2530375]"
28551,2501558,"[2490136, 2498811, 2501558, 2504507]"
28552,2501575,"[2491284, 2501575, 2524160, 2524886]"
28553,2501576,"[2496674, 2501576, 2514982, 2523700]"
28554,2501580,"[2497743, 2501580, 2503881]"
28555,2501586,"[2501586, 2511291, 2512488, 2521488]"
28556,2501589,"[2496960, 2501589, 2503653, 2532067]"
28557,2501590,"[2501590, 2516544]"
28558,2501601,"[2501601, 2505158, 2508741, 2532000]"
28559,2501603,"[2495009, 2501603, 2504201, 2519885]"
28560,2501604,"[2501604, 2512689]"
28561,2501613,"[2489564, 2491338, 2501613, 2509145]"
28562,2501616,"[2488900, 2501616, 2510159, 2531184]"
28563,2501617,"[2501617, 2512549, 2513395, 2523928]"
28564,2501621,"[2488552, 2498573, 2501621, 2519188]"
28565,2501625,"[2499802, 2501625, 2522517, 2528447]"
28566,2501630,"[2496837, 2501630, 2502242, 2513255]"
28567,2501631,"[2491775, 2496083, 2501631, 2506792]"
28568,2501632,"[2501632, 2501684, 2507011, 2534054]"
28569,2501634,"[2501634, 2505288, 2520293, 2523613]"
28570,2501635,[2501635]
28571,2501640,"[2488722, 2501423, 2501640, 2523256]"
28572,2501646,"[2500026, 2501646, 2529075, 2531230]"
28573,2501648,"[2492718, 2501648, 2503174, 2514173]"
28574,2501650,"[2501650, 2510700, 2515906, 2531723]"
28575,2501653,"[2489386, 2497845, 2501653, 2515460]"
28576,2501657,"[2488908, 2500518, 2501657, 2508124]"
28577,2501659,"[2495740, 2501659, 2525096, 2527981]"
28578,2501670,"[2491553, 2500248, 2501670, 2526015]"
28579,2501671,"[2499967, 2501671, 2508660, 2511480]"
28580,2501674,"[2499448, 2501674, 2502361, 2503483]"
28581,2501684,"[2501632, 2501684, 2507011, 2534054]"
28582,2501688,"[1378552, 2501688, 2525866]"
28583,2501697,"[2492476, 2498502, 2501697, 2505008]"
28584,2501698,"[2487797, 2488539, 2489848, 2501698]"
28585,2501707,"[2496631, 2501707]"
28586,2501710,"[2491042, 2498702, 2501710, 2503575]"
28587,2501713,"[2501713, 2513124, 2525757, 2527629]"
28588,2501714,"[2492728, 2493249, 2501714, 2506696]"
28589,2501720,"[2491370, 2492548, 2501720, 2516931]"
28590,2501724,"[2489664, 2498865, 2500236, 2501724]"
28591,2501728,[2501728]
28592,2501730,"[2501730, 2502763, 2511077, 2512586]"
28593,2501735,"[2499508, 2501395, 2501735, 2536835]"
28594,2501738,"[2501738, 2504656, 2506894, 2516515]"
28595,2501739,"[2493717, 2501739, 2514206, 2533333]"
28596,2501749,"[2488066, 2490992, 2496536, 2501749]"
28597,2501761,"[2491536, 2492958, 2498631, 2501761]"
28598,2501769,"[2490930, 2497300, 2501769, 2526727]"
28599,2501777,"[2488980, 2489468, 2501777, 2536522]"
28600,2501779,"[85602, 647674, 1840522, 2501779]"
28601,2501781,"[2498846, 2501781, 2509777, 2517276]"
28602,2501782,"[96107, 2501782]"
28603,2501786,"[2501786, 2515367, 2522204, 2526662]"
28604,2501788,"[2501788, 2507281, 2512763, 2535302]"
28605,2501793,"[2491027, 2496499, 2501793, 2532530]"
28606,2501800,"[2498737, 2501800, 2510545, 2536573]"
28607,2501801,"[2501801, 2503981, 2505969, 2516361]"
28608,2501802,"[76361, 194619, 2501802]"
28609,2501805,"[1377600, 2501805]"
28610,2501807,"[2493543, 2497462, 2498142, 2501807]"
28611,2501808,"[2494849, 2501808, 2503004, 2530697]"
28612,2501816,"[2492834, 2494690, 2501816, 2531886]"
28613,2501818,"[2497735, 2498026, 2500400, 2501818]"
28614,2501820,"[2490289, 2499880, 2501820, 2534944]"
28615,2501821,"[2497612, 2501821, 2502834, 2516127]"
28616,2501830,[2501830]
28617,2501834,"[2492984, 2501834, 2503345, 2514793]"
28618,2501837,"[2501837, 2515831, 2516371, 2520750]"
28619,2501838,"[2095605, 2095606, 2501838, 2520588]"
28620,2501849,"[2492890, 2494479, 2501849, 2508184]"
28621,2501850,"[27370, 943481, 2500214, 2501850]"
28622,2501857,"[2501857, 2528891]"
28623,2501859,"[582248, 695302, 2495642, 2501859]"
28624,2501863,"[2490921, 2492740, 2501863, 2528516]"
28625,2501864,"[2499243, 2501864, 2510691, 2530014]"
28626,2501865,"[1968926, 1968927, 2501865]"
28627,2501866,"[2501866, 2521662, 2522018, 2524216]"
28628,2501873,"[2495404, 2501873, 2514224, 2520238]"
28629,2501880,"[2501880, 2502907, 2515275, 2529885]"
28630,2501885,"[2488406, 2501885, 2507128, 2518709]"
28631,2501891,"[2491535, 2493454, 2501891, 2522013]"
28632,2501899,"[2501899, 2509678, 2516815, 2519752]"
28633,2501900,"[2488577, 2490190, 2501900, 2503778]"
28634,2501904,"[2489555, 2489695, 2501904, 2516974]"
