,compound_id,cell_id,active
4978222,2210906,5698,-1
4978223,2237986,5698,-1
4978224,2202273,5698,-1
4978225,2214803,5698,-1
4978226,2240444,5698,-1
4978227,2222429,5698,-1
4978228,2232708,5698,-1
4978229,2211953,5698,-1
4978745,469359,5665,-1
4978746,468980,5665,-1
4978747,469498,5665,-1
4978748,469411,5665,-1
4978749,469415,5665,-1
4978750,468981,5665,-1
4978751,1705436,5665,-1
4978752,469038,5665,-1
4978753,1704995,5665,-1
4978754,469039,5665,-1
4978771,469040,5665,-1
4978772,1704348,5665,-1
4978774,1705670,5665,-1
4979014,2234994,993,-1
4979015,2229313,993,-1
4979016,2240638,993,-1
4979017,187372,993,-1
4979217,2231350,1081,-1
4979218,2210430,1081,-1
4979220,2077668,1081,-1
4979381,2235237,467,-1
4979382,2208681,467,-1
4979383,2217058,467,-1
4979384,2203827,467,-1
4979385,2216073,467,-1
4979386,2227767,467,-1
4979387,2225655,467,-1
4979388,2203245,467,-1
4979389,2216723,467,-1
4979390,2244651,467,-1
4979391,2212652,467,-1
4979392,2212950,467,-1
4979393,2230026,467,-1
4979394,2208098,467,-1
4979395,2216284,467,-1
4979396,2228060,467,-1
4979397,2213085,467,-1
4979398,2234476,467,-1
4979399,2215474,467,-1
4979400,2238836,467,-1
4979401,2205353,467,-1
4979402,2215681,467,-1
4979403,2216448,467,-1
4979404,2217031,467,-1
4979405,2229540,467,-1
4979406,2208409,467,-1
4979407,2216683,467,-1
4979408,2222424,467,-1
4979409,2245542,467,-1
4979410,2215721,467,-1
4979411,2215923,467,-1
4979412,2210832,467,-1
4979413,2217271,467,-1
4979414,2218020,467,-1
4979415,2234938,467,-1
4979416,2207520,467,-1
4979417,2231347,467,-1
4979418,2215832,467,-1
4979419,2227032,467,-1
4979420,2199459,467,-1
4979421,2222547,467,-1
4979422,2216227,467,-1
4979423,2229118,467,-1
4979424,2206779,467,-1
4979425,2216524,467,-1
4979426,2243297,467,-1
4979427,2233620,467,-1
4979428,2212919,467,-1
4979429,2225872,467,-1
4979430,2204338,467,-1
4979431,2217985,467,-1
4979432,2242256,467,-1
4979433,2207056,467,-1
4979434,2234512,467,-1
4979435,2244678,467,-1
4979436,2226802,467,-1
4979437,2237111,467,-1
4979439,868627,467,-1
4979440,597821,467,-1
4979441,2216125,467,-1
4979442,2226581,467,-1
4979443,2239020,467,-1
4979444,2234320,467,-1
4979445,2206829,467,-1
4979446,2203173,467,-1
4979447,2229049,467,-1
4979448,2218732,467,-1
4979449,2236754,467,-1
4979450,2242269,467,-1
4979461,2228543,5723,-1
4979462,2200307,5723,-1
4979463,2240613,5723,-1
4979464,2213840,5723,1
4979465,2227223,5723,-1
4979466,2205807,5723,-1
4979468,2214437,5723,-1
4979469,2242655,5723,-1
4979470,2224713,5723,-1
4979471,2204767,5723,-1
4979472,2232468,5723,-1
4979473,2238281,5723,-1
4979474,2220258,5723,-1
4979475,2233564,5723,-1
4979476,2205991,5723,-1
4979477,2241291,5723,-1
4979478,2214599,5723,-1
4979479,2203219,5723,-1
4979480,2224871,5723,-1
4979481,2211845,5723,-1
4979482,2232623,5723,-1
4979483,2244633,5723,-1
4979484,2220405,5723,-1
4979485,2230033,5723,-1
4979486,2209755,5723,-1
4979487,2222187,5723,-1
4979488,2200278,5723,-1
4979489,2245486,5723,-1
4979490,2227608,5723,-1
4979491,2237751,5723,-1
4979492,2219722,5723,-1
4979493,2241155,5723,-1
4979494,2223155,5723,-1
4979495,2242844,5723,-1
4979506,2200307,5704,-1
4979507,2213840,5704,-1
4979509,2238281,5704,-1
4979510,2220258,5704,-1
4979511,2200307,54,-1
4979512,2213840,54,-1
4979513,1448219,54,-1
4979514,2238281,54,-1
4979515,2220258,54,-1
4979521,2200307,429,-1
4979522,2213840,429,-1
4979523,1448219,429,-1
4979524,2238281,429,-1
4979525,2220258,429,-1
4979526,2200307,5847,-1
4979527,2213840,5847,-1
4979528,1448219,5847,-1
4979529,2238281,5847,-1
4979530,2220258,5847,-1
4979761,2211841,723,-1
4979762,2217205,723,-1
4979763,2203714,723,-1
4979764,2217054,723,-1
4979765,2208569,723,-1
4979766,2235151,723,-1
4979767,2209553,723,-1
4979768,2230569,723,-1
4979881,31312,928,-1
4979882,349787,928,-1
4979883,413905,928,-1
4979884,2244002,928,-1
4979885,2227632,928,-1
4979886,2206293,928,-1
4979887,2202686,928,-1
4979888,2224363,928,-1
4979889,2232113,928,-1
4979890,2221862,928,-1
4979891,2239861,928,-1
4979892,2229724,928,-1
4979893,2201643,928,-1
4979994,2241658,5704,-1
4979996,2228202,5704,-1
4980212,2245299,5723,-1
4980213,2215206,5723,-1
4980214,2245299,54,-1
4980215,2215206,54,-1
4980236,2215206,5647,-1
4980237,2245299,5647,-1
4980791,2244279,676,-1
4980792,2223472,676,-1
4980793,2216254,676,-1
4981066,2230199,5939,-1
4981445,464644,780,-1
4981447,2202904,780,-1
4981448,2230216,780,-1
4981449,2203255,780,-1
4981450,2239895,780,-1
4981451,2245188,780,-1
4981452,2231194,780,-1
4981453,1835960,780,-1
4981454,1835950,780,-1
4981455,1835957,780,-1
4981456,1835952,780,-1
4981457,1835961,780,-1
4981459,2242044,780,-1
4981522,2235952,5737,-1
4982037,1817518,5648,-1
4982038,2219569,5648,-1
4982039,2243823,5648,-1
4982040,2227449,5648,-1
4982041,2206081,5648,-1
4982042,2212531,5648,-1
4982058,1357985,434,-1
4982553,1320393,5729,-1
4982554,2201739,5729,-1
4982555,2236414,5729,-1
4982697,2236834,5654,-1
4982698,2219812,5654,-1
4982699,2243303,5654,-1
4982700,2204844,5654,-1
4982701,2236072,5654,-1
4982702,2234855,5654,-1
4982704,1566719,5654,-1
4982705,2204829,5654,-1
4982706,2231456,5654,-1
4982707,2231133,5654,-1
4982740,349787,5836,-1
4982741,1563178,5836,-1
4982742,2215572,5836,-1
4982743,2243557,5836,-1
4982744,2225625,5836,-1
4982745,2237001,5836,-1
4982746,2209804,5836,-1
4982747,2229292,5836,-1
4982748,2201140,5836,-1
4982749,2221416,5836,-1
4982750,2239434,5836,-1
4982751,2210829,5836,-1
4982752,2231697,5836,-1
4982753,2202212,5836,-1
4982754,2223924,5836,-1
4983305,2243581,5686,-1
4983382,2243581,5697,-1
4983391,2215392,1761,-1
4984140,2221872,5821,-1
4984141,16303,5821,-1
4985733,2537365,708,-1
4985980,2231957,676,-1
4985981,2242293,676,-1
4985982,2216637,676,-1
4985983,2238769,676,-1
4985984,2220728,676,-1
4985985,2212793,676,-1
4985986,2239679,676,-1
4985987,2223234,676,-1
4985988,2201408,676,-1
4985989,2216616,676,-1
4985990,2230947,676,-1
4985991,2206262,676,-1
4985992,2227610,676,-1
4985993,2217514,676,-1
4985994,2235303,676,-1
4985995,2236229,676,-1
4985996,2208965,676,-1
4985997,2243975,676,-1
4985998,1843769,676,-1
4985999,1843770,676,-1
4986000,2098787,676,-1
4986001,2221556,676,-1
4986002,2217369,676,-1
4986003,2214790,676,-1
4986004,2205448,676,-1
4986005,2204422,676,-1
4986006,2232122,676,-1
4986007,2242326,676,-1
4986008,2224372,676,-1
4986009,2235981,676,-1
4986010,2217933,676,-1
4986747,2221527,5652,-1
4986940,2242469,5737,-1
4986941,2218200,5737,-1
4986942,2221188,5737,-1
4986943,2217025,5737,-1
4986944,2199403,5737,-1
4986946,2227744,5737,-1
4986947,2208065,5737,-1
4986948,2235449,5737,-1
4986950,2203635,5737,-1
4986951,2221059,5737,-1
4986953,1063,5737,-1
4986956,2242591,5737,-1
4986958,2232416,5737,-1
4987070,2226828,676,-1
4987071,2205396,676,-1
4987920,2212393,1761,-1
4987921,2206522,1761,-1
4987922,2210538,1761,-1
4987923,2217257,1761,-1
4987924,2202107,1761,-1
4987925,2216711,1761,-1
4987926,537402,1761,-1
4987927,2200454,1761,-1
4987928,2212216,1761,-1
4987929,2203622,1761,-1
4988855,2210732,5545,-1
4988856,2213464,5545,-1
4988857,187372,5545,-1
4988927,2205029,5545,-1
4988928,2229878,5545,-1
4988929,2208784,5545,-1
4988930,2203682,5545,-1
4988931,2199975,5545,-1
4988932,2201297,5545,-1
4988933,2245587,5545,-1
4988934,2221327,5545,-1
4989528,2225205,391,-1
4989566,1789407,5644,-1
4989567,2201653,5644,-1
4989568,2231220,5644,-1
4989569,2216678,5644,-1
4989570,698136,5644,-1
4990241,2224918,5678,-1
4990242,416568,5678,-1
4990243,2214650,5678,-1
4990244,2241335,5678,-1
4990245,2206043,5678,-1
4990246,2233616,5678,-1
4990247,2243796,5678,-1
4990248,2208004,5678,-1
4990249,2210851,5678,-1
4990250,2237942,5678,-1
4990251,2217114,5678,-1
4990252,2233313,5678,-1
4990253,2203999,5678,-1
4990254,2225571,5678,-1
4990255,2241977,5678,-1
4990256,2217716,5678,-1
4990257,2234237,5678,-1
4990258,2206733,5678,-1
4990259,416565,5678,-1
4990260,2244383,5678,-1
4990261,2213443,5678,-1
4990262,2240281,5678,-1
4990263,2223818,5678,-1
4990264,2202093,5678,-1
4990265,2231586,5678,-1
4990266,2210709,5678,-1
4990267,2239326,5678,-1
4990268,416589,5678,-1
4990269,2201012,5678,-1
4990270,2229176,5678,-1
4990271,2229277,5678,-1
4990272,2201126,5678,-1
4990273,2236982,5678,-1
4990275,1675825,5678,-1
4990277,2236982,5745,-1
4990340,2204955,5813,-1
4990341,2226402,5813,-1
4990342,2201116,5813,-1
4990343,2222985,5813,-1
4990344,2209781,5813,-1
4990345,2230776,5813,-1
4990346,2200153,5813,-1
4990347,2203917,5813,-1
4990348,2205068,5813,-1
4990349,2217092,5813,-1
4990350,2213958,5813,-1
4990351,2240720,5813,-1
4990352,2235437,5813,-1
4990353,2215004,5813,-1
4990354,2243184,5813,-1
4990355,2199524,5813,-1
4990356,2219852,5813,-1
4990357,2244092,5813,-1
4990358,2227729,5813,-1
4990359,2206404,5813,-1
4990360,2208823,5813,-1
4990361,2229908,5813,-1
4990362,2212558,5813,-1
4990363,2233276,5813,-1
4990364,2203960,5813,-1
4990365,2225530,5813,-1
4990366,2237949,5813,-1
4990367,2210859,5813,-1
4990368,2199490,5813,-1
4990369,2221443,5813,-1
4990370,2208134,5813,-1
4990371,975608,5813,-1
4990372,13048,5813,-1
4990465,1820935,5737,1
4990466,2202338,5737,1
4990487,415839,993,-1
4990488,1820935,993,1
4990505,415839,5723,-1
4990506,1820935,5723,1
4990513,1820935,391,1
4990520,415839,1329,-1
4990521,1820935,1329,1
4990575,415839,5720,-1
4990576,1820935,5720,1
4990577,840903,5720,-1
4990584,415839,5676,-1
4990714,2230404,5678,-1
4991661,2188137,5752,-1
4991662,2169925,5752,-1
4991663,2216824,5752,-1
4991664,2124010,5752,-1
4992063,2241961,373,-1
4992067,2241961,5786,-1
4992074,2241961,5660,-1
4992628,371480,981,-1
4992629,2222360,981,-1
4993423,2206153,5729,-1
4993424,2234289,5729,-1
4993425,2242028,5729,-1
4993426,2244441,5729,-1
4993427,2244374,5729,-1
4993428,2204997,5729,-1
4993429,2216477,5729,-1
4993430,2212526,5729,-1
4993431,2214325,5729,-1
4993432,2238065,5729,-1
4993433,2205616,5729,-1
4993434,2230392,5729,-1
4993435,2238045,5729,-1
4993436,2219300,5729,-1
4993437,2226522,5729,-1
4993438,2069544,5729,-1
4993439,2069545,5729,-1
4993440,2069546,5729,-1
4993441,2069375,5729,-1
4993442,2069376,5729,-1
4993443,2069388,5729,-1
4993444,2069389,5729,-1
4993445,2069390,5729,-1
4993446,2069391,5729,-1
4993447,2069393,5729,-1
4993698,2244569,5646,-1
4993699,2233997,5646,-1
4993700,2225753,5646,-1
4993701,2235932,5646,-1
4993702,2217884,5646,-1
4993703,2222674,5646,-1
4993705,2237052,5646,-1
4993706,2219919,5646,-1
4993707,2238878,5646,-1
4994117,2243549,5745,-1
4994131,2223057,490,-1
4994308,2202677,5737,-1
4994309,2208905,5737,-1
4994310,2230998,5737,-1
4994311,2221218,5737,-1
4994312,2217361,5737,-1
4994313,2242278,5737,-1
4994314,2224312,5737,-1
4994315,2218961,5737,-1
4994579,2210462,5737,-1
4995845,2203746,5737,-1
4995846,2225324,5737,-1
4995847,2241757,5737,-1
4995848,2215092,5737,-1
4995849,2227936,5737,-1
4995850,2206639,5737,-1
4995851,2235651,5737,-1
4995852,2217627,5737,-1
4995853,2212093,5737,-1
4995854,75901,5737,-1
4995956,2235971,5646,-1
4995957,469866,5646,-1
4995958,2217925,5646,-1
4995959,2215422,5646,-1
4995960,2237004,5646,-1
4996156,2220321,744,-1
4996157,2199937,744,-1
4996865,2222385,5678,-1
4996866,2200496,5678,-1
4996867,2225861,5678,-1
4996868,2204327,5678,-1
4996869,2217977,5678,-1
4996870,2242247,5678,-1
4996871,2241330,5678,-1
4996872,2223341,5678,-1
4996873,2233611,5678,-1
4996874,2212911,5678,-1
4996875,2211263,5678,-1
4996876,2232058,5678,-1
4996877,2233039,5678,-1
4996878,2205372,5678,-1
4996879,2240751,5678,-1
4996880,2213990,5678,-1
4996881,2215050,5678,-1
4997017,2217971,676,-1
4997020,2217971,303,-1
4997022,1377987,303,-1
4998207,1368774,5732,-1
4998208,2208022,5732,-1
4998210,2218898,5732,-1
4998211,96267,5732,-1
4998212,2237846,5732,-1
4998213,2210738,5732,-1
4998214,2245591,5732,-1
4998216,2242210,5732,-1
4998217,2217948,5732,-1
4998220,2211080,5732,-1
4998221,2238133,5732,-1
4998222,1049275,5732,-1
4998236,2243019,5732,-1
4998237,2218743,5732,-1
4998240,2203457,5732,-1
4998241,2206375,5732,-1
4998242,2242823,5732,-1
4998243,2224874,5732,-1
4998244,2235073,5732,-1
4998652,2069174,5708,-1
4998653,2069168,5708,-1
4998654,1345862,5708,-1
4998727,2237418,676,-1
4998728,2220878,676,-1
4998729,2229099,676,-1
4998730,2228759,676,-1
4998731,2216383,676,-1
4998732,2214777,676,-1
4998733,2235215,676,-1
4998734,2225021,676,-1
4998735,2242971,676,-1
4998736,2232769,676,-1
4998737,2205111,676,-1
4998738,2212247,676,-1
4998739,2213705,676,-1
4998740,2202349,676,-1
4998741,2224057,676,-1
4998742,2221665,676,-1
4998743,2199743,676,-1
4998744,2211119,676,-1
4998745,2238161,676,-1
4998746,2215473,676,-1
4998747,2230448,676,-1
4998748,2240625,676,-1
4998750,2232910,676,-1
4998751,2212147,676,-1
4998752,2212246,676,-1
4998753,2239193,676,-1
4998754,2203653,676,-1
4998925,2205450,5545,-1
4998926,2205897,5545,-1
4998927,2216963,5545,-1
4998928,2224798,5545,-1
4998929,2203144,5545,-1
4998930,2202108,5545,-1
4998931,2217564,5545,-1
4998932,2210718,5545,-1
4998933,2232345,5545,-1
4998934,2218954,5545,-1
4998935,2242152,5545,-1
4998936,2215880,5545,-1
4998937,2209603,5545,-1
4998938,2209802,5545,-1
4998939,2215913,5545,-1
4998940,2222533,5545,-1
4998941,2216362,5545,-1
4998942,2237118,5545,-1
4998943,2241674,5545,-1
4998944,2216800,5545,-1
4998946,2227757,5545,-1
4998947,78197,5545,-1
4998978,2216978,770,-1
4998979,2240428,770,-1
4998980,2222413,770,-1
4998981,442473,770,-1
4998982,2202180,770,-1
4998983,444345,770,-1
4998984,625250,770,-1
4999269,2242910,5646,-1
4999271,2235164,5646,-1
4999273,2227461,5646,-1
4999275,2245021,5646,-1
4999768,2199463,5745,-1
4999769,2203724,5745,-1
4999770,2225306,5745,-1
4999771,2226233,5745,-1
4999772,2244141,5745,-1
4999773,2233996,5745,-1
4999774,2206461,5745,-1
4999775,2210961,5745,-1
4999776,2228234,5745,-1
4999777,2219471,5745,-1
4999778,2243733,5745,-1
4999779,2227352,5745,-1
4999780,2205972,5745,-1
4999781,938475,5745,-1
4999870,2232483,5737,-1
4999871,2242677,5737,-1
4999872,2200535,5737,-1
4999873,2223576,5737,-1
4999874,2217438,5737,-1
4999875,2227237,5737,-1
4999876,2205825,5737,-1
4999877,2223423,5737,-1
4999878,2200797,5737,-1
4999879,2227207,5737,-1
4999880,2245066,5737,-1
4999881,2219329,5737,-1
4999882,2237363,5737,-1
4999883,2208513,5737,-1
4999884,2229635,5737,-1
4999885,2202196,5737,-1
5000188,2203906,5692,-1
5000190,2214420,5692,-1
5000191,2203052,5692,-1
5000192,2224699,5692,-1
5000193,2199782,5692,-1
5000194,2232452,5692,-1
5000195,2231797,5692,-1
5000196,11002,5692,-1
5000262,2224699,5702,-1
5000796,2216982,1601,-1
5000797,2215631,1601,-1
5000798,2216985,1601,-1
5000799,2238707,1601,-1
5002177,2261790,503,-1
5002178,2258526,503,-1
5002179,2257500,503,-1
5002180,2260792,503,-1
5002181,2260951,503,-1
5002182,2259554,503,-1
5002183,2258959,503,-1
5002184,2260013,503,-1
5002185,2258734,503,-1
5002186,60655,503,-1
5004494,2260460,5888,-1
5004495,2260579,5888,-1
5004496,2261942,5888,-1
5006829,1344432,5843,-1
5006830,2258005,5843,-1
5007353,28252,434,-1
5008115,2269695,5883,-1
5008116,2277608,5883,-1
5008117,1671938,5883,-1
5008169,2269695,5788,-1
5008170,2277608,5788,-1
5008171,1671938,5788,-1
5008175,2269695,5804,-1
5008176,2277608,5804,-1
5008177,1671938,5804,-1
5008493,2274689,5806,-1
5009141,2263225,434,-1
5009506,2269744,434,1
5009508,2269744,5809,1
5013914,2266012,5852,1
5013915,2269869,5852,1
5015086,1789496,5921,-1
5015087,1789498,5921,-1
5015088,1789500,5921,-1
5015089,1789502,5921,-1
5015090,1789504,5921,-1
5015091,1789497,5921,-1
5015092,1789499,5921,-1
5015093,1789501,5921,-1
5015094,1789503,5921,-1
5015095,1789505,5921,-1
5015096,1789506,5921,-1
5015097,1789507,5921,-1
5015098,1789508,5921,-1
5015099,1789548,5921,-1
5015100,1789549,5921,-1
5015101,1789550,5921,-1
5015102,1789551,5921,-1
5015103,1789552,5921,-1
5015104,1789553,5921,-1
5015105,1789554,5921,-1
5015106,1789555,5921,-1
5015107,1789556,5921,-1
5015108,1789557,5921,-1
5015109,1789558,5921,-1
5015110,1789559,5921,-1
5015111,1789560,5921,-1
5015112,1789561,5921,-1
5015113,1789563,5921,-1
5015114,1789564,5921,-1
5015115,1789565,5921,-1
5015116,1789566,5921,-1
5015941,2272780,5836,-1
5015942,2262459,5836,-1
5015943,2276199,5836,-1
5015944,2271714,5836,-1
5015945,2230443,5836,-1
5015946,2240620,5836,-1
5015947,2239540,5836,-1
5015948,2221538,5836,-1
5015949,2212276,5836,-1
5015950,2233035,5836,-1
5015951,2225162,5836,-1
5015952,2202474,5836,-1
5015954,2221660,5836,-1
5015955,2236186,5836,-1
5015956,2224051,5836,-1
5015957,2202340,5836,-1
5015958,2231810,5836,-1
5015959,2229418,5836,-1
5015960,2201258,5836,-1
5015961,2244116,5836,-1
5015962,2226204,5836,-1
5015963,2206435,5836,-1
5015964,2241709,5836,-1
5015969,2203688,5836,-1
5015970,2215046,5836,-1
5015971,2262391,5836,-1
5015972,2262846,5836,-1
5016841,2270046,434,-1
5016842,2264695,434,-1
5016843,2262140,434,-1
5016844,2266807,434,-1
5016845,2277480,434,-1
5016846,2263435,434,-1
5016847,2278732,434,-1
5016848,2268114,434,-1
5016849,2275316,434,-1
5016850,2274043,434,-1
5016851,2273642,434,-1
5016852,2263818,434,-1
5016853,2268030,434,-1
5017479,2276877,503,-1
5017480,2268954,503,-1
5017481,2280233,503,-1
5017483,2278743,503,-1
5017484,2270886,503,-1
5017485,2268846,503,-1
5017757,2273145,5888,-1
5017758,2277755,5888,-1
5017759,2276693,5888,-1
5017760,2273256,5888,-1
5017761,2263039,5888,-1
5017762,2266360,5888,-1
5017763,2274264,5888,-1
5017764,2265942,5888,-1
5017765,2279495,5888,-1
5017774,2273145,5784,-1
5017775,2277755,5784,-1
5017776,2276693,5784,-1
5017777,2273256,5784,-1
5017778,2263039,5784,-1
5017779,2266360,5784,-1
5017780,2274264,5784,-1
5017781,2265942,5784,-1
5017782,2279495,5784,-1
5019537,2266873,5857,-1
5021236,2275676,5760,-1
5021237,2265021,5760,-1
5021238,2272286,5760,-1
5021239,2280142,5760,-1
5032620,2537358,468,-1
5032658,2537358,655,-1
5032696,2537358,325,-1
5032734,2537358,555,-1
5034753,2270380,890,-1
5034754,2262476,890,-1
5034755,2267001,890,1
5034756,2265131,890,-1
5034757,2268516,890,-1
5034758,2276439,890,1
5034759,2265069,890,-1
5034760,2272996,890,-1
5034761,2277893,890,-1
5034762,2266939,890,-1
5037307,2278130,5883,-1
5037308,2268753,429,-1
5037309,2280030,429,-1
5037310,2268753,5784,-1
5037311,2280030,5784,-1
5040027,703925,5844,-1
5040028,349787,5844,-1
5040029,450761,5844,-1
5040567,2278867,434,-1
5040568,2268252,434,-1
5040569,2269464,434,-1
5040570,2280085,434,-1
5040571,2272883,434,-1
5040572,2264961,434,-1
5040573,2262646,434,-1
5040574,2273269,434,-1
5040575,2266010,434,-1
5040576,2276709,434,-1
5040577,2274317,434,-1
5040578,2266410,434,-1
5040579,2264018,434,-1
5040580,2274631,434,-1
5040581,2279137,434,-1
5041021,1750285,5850,-1
5045670,2272569,5865,-1
5045671,2264653,5865,-1
5046288,1823297,434,-1
5046289,1822717,434,-1
5046290,2277349,434,-1
5046291,2266673,434,1
5046292,2262206,434,-1
5046293,2270123,434,-1
5046294,2269797,434,-1
5047496,2279167,5887,-1
5047497,2267886,5887,-1
5047498,2275793,5887,-1
5047499,2272394,5887,-1
5047500,2268963,5887,-1
5047501,2266348,5887,-1
5047502,2274252,5887,-1
5047503,2279167,429,-1
5047504,2267886,429,-1
5047505,2275793,429,-1
5047506,2272394,429,-1
5047507,2268963,429,-1
5047508,2266348,429,-1
5047509,2274252,429,-1
5048000,2271785,5788,-1
5048014,2271785,5896,-1
5048638,2275429,313,-1
5048639,2268809,313,-1
5048640,2267732,313,-1
