cell_id,id_compuestos_actividad_positiva
325,"[4775, 5105, 5295, 5575, 8062, 8632, 14440, 17283, 22404, 22653, 22664, 22689, 22733, 23003, 23048, 23721, 24642, 28853, 48376, 51929, 52696, 52812, 61315, 71516, 73719, 74878, 75146, 75194, 75901, 78759, 95663, 102283, 103903, 112277, 115841, 142808, 144554, 150774, 151991, 152957, 152995, 153013, 158673, 162058, 168932, 187372, 188699, 188956, 189109, 189110, 224358, 224857, 238926, 246935, 249758, 249819, 251777, 255207, 255474, 257023, 291459, 291953, 330785, 334592, 335273, 355917, 356083, 357938, 360430, 361375, 361461, 365103, 367067, 370502, 373381, 373581, 380574, 380577, 380583, 380593, 380594, 384880, 394234, 394235, 403120, 403364, 405140, 407125, 421386, 425100, 425283, 429181, 437562, 442927, 443901, 443988, 446301, 448781, 448786, 454215, 457965, 461631, 465123, 469635, 477344, 481621, 490644, 493099, 496706, 496707, 499753, 499979, 500098, 505366, 507066, 508470, 516187, 520664, 523098, 523099, 549955, 552546, 553345, 553346, 553393, 553879, 554247, 556020, 556021, 556158, 556320, 561487, 563355, 564790, 566763, 573927, 586705, 612045, 645678, 651590, 684361, 684362, 684420, 684421, 684422, 684489, 684545, 702192, 807274, 946146, 1061484, 1064110, 1073669, 1085987, 1086372, 1087199, 1088506, 1090888, 1092090, 1098478, 1099446, 1107252, 1107750, 1109075, 1109597, 1111689, 1116150, 1117047, 1141160, 1145198, 1148287, 1158213, 1163594, 1164230, 1164231, 1164331, 1173235, 1180204, 1180722, 1220034, 1233966, 1248755, 1270267, 1279845, 1285618, 1285861, 1286293, 1286643, 1286909, 1287033, 1287061, 1287275, 1287276, 1287429, 1287502, 1287679, 1289046, 1290155, 1290389, 1290787, 1290807, 1290936, 1291133, 1291226, 1291336, 1291995, 1292283, 1292802, 1293126, 1293157, 1293346, 1293850, 1294355, 1294858, 1295686, 1295834, 1296453, 1296631, 1296842, 1296888, 1297177, 1297708, 1298211, 1298709, 1299317, 1299727, 1299800, 1300691, 1300693, 1300758, 1301082, 1301259, 1301658, 1302013, 1302079, 1302269, 1302843, 1303658, 1303782, 1303994, 1304077, 1304788, 1305249, 1305431, 1305509, 1306213, 1306331, 1306779, 1307070, 1307250, 1307499, 1307871, 1308005, 1308393, 1308902, 1308973, 1308993, 1309200, 1309246, 1309280, 1309606, 1309727, 1309845, 1309855, 1310051, 1310423, 1310597, 1311392, 1311764, 1311916, 1311949, 1312023, 1312119, 1312382, 1312854, 1312910, 1313323, 1313365, 1313462, 1314399, 1315705, 1316418, 1316582, 1316609, 1317447, 1317747, 1317809, 1317813, 1318698, 1318835, 1319180, 1319872, 1320186, 1320272, 1320302, 1320626, 1320792, 1320863, 1320986, 1321181, 1321371, 1321863, 1322243, 1322343, 1322737, 1322799, 1322890, 1323861, 1325026, 1325501, 1325601, 1325878, 1326321, 1327396, 1327626, 1328221, 1328332, 1328418, 1331158, 1340723, 1376110, 1417824, 1417859, 1417905, 1417930, 1417934, 1427050, 1430040, 1430041, 1430042, 1430043, 1430044, 1430045, 1430046, 1430047, 1430048, 1430189, 1430205, 1430209, 1430211, 1430212, 1512419, 1518794, 1518795, 1518796, 1518797, 1518798, 1518799, 1518800, 1518801, 1523200, 1523201, 1523202, 1524160, 1530455, 1530459, 1530460, 1548207, 1548222, 1548233, 1548257, 1548271, 1548286, 1548319, 1548339, 1548353, 1548368, 1548375, 1548376, 1548384, 1548435, 1548571, 1548572, 1548956, 1549088, 1549119, 1549324, 1549346, 1549368, 1549384, 1549460, 1559119, 1559120, 1568437, 1572305, 1572306, 1572307, 1572308, 1578727, 1583828, 1590662, 1592340, 1613548, 1614016, 1614017, 1614018, 1614118, 1614120, 1614123, 1614125, 1619933, 1623452, 1623546, 1624247, 1726441, 1727665, 1733441, 1733451, 1733453, 1734923, 1746222, 1746233, 1746533, 1746536, 1781201, 1788329, 1788331, 1793568, 1793599, 1793735, 1817448, 1817454, 1817455, 1817461, 1817462, 1927101, 1953780, 1953792, 1964107, 1964208, 2027208, 2051731, 2051732, 2051734, 2051737, 2053979, 2072067, 2088457, 2088461, 2088463, 2101696, 2104486, 2111758, 2123198, 2132451, 2162665, 2168601, 2182594, 2185019, 2193134, 2204510, 2212315, 2213947, 2215300, 2216597, 2229456, 2232195, 2236573, 2238623, 2241404, 2243242, 2244758, 2262206, 2266673, 2266798, 2268810, 2269744, 2269797, 2270104, 2270123, 2272454, 2276419, 2277349, 2281590, 2283799, 2297237, 2297516, 2301232, 2314762, 2318233, 2325191, 2325258, 2341613, 2343781, 2344046, 2347503, 2350284, 2354550, 2369409, 2373948, 2379474, 2380263, 2381177, 2384850, 2394964, 2402815, 2438978, 2443895, 2444408, 2447532, 2448077, 2470088, 2471849]"
327,"[5105, 14440, 71516, 75901, 151991, 152995, 183934, 419032, 560078, 711281, 1427050, 1927101, 2242699, 2278973, 2369703, 2386896, 2429764, 2449612]"
329,"[5105, 115218, 115497, 115535, 185024, 185167, 240123, 297724, 310624, 310831, 310839, 310878, 310915, 323293, 323331, 323335, 323472, 323481, 323618, 323631, 323656, 323680, 323952, 510521, 510609, 514713]"
330,"[5985, 7501, 8062, 9097, 28853, 72504, 226525, 305125, 331619, 331620, 331627, 331628, 382446, 401769, 485702, 485704, 490427, 517652, 517655, 518409, 556158, 566763, 567237, 583225, 583296, 583304, 602753, 620867, 620868, 620873, 624069, 624466, 626622, 675133, 1145992, 1145994, 1176935, 1427050, 1503737, 1516458, 1518067, 1518083, 1519590, 1746222, 1746233, 1787288, 2061074]"
331,"[5105, 8062, 49931, 71516, 75901, 78759, 151991, 152995, 419032, 460093, 560078, 1927101]"
333,[71516]
334,"[18841, 78759, 106996, 142808, 287231, 1065825, 1589034, 1927101, 2090610]"
335,"[4775, 5295, 8062, 8632, 22404, 22653, 22664, 22689, 22693, 22694, 22733, 23003, 23048, 24642, 35874, 39480, 41578, 47573, 48376, 50078, 50122, 50153, 50189, 50219, 50254, 50593, 50595, 50908, 50944, 69890, 73719, 103903, 118719, 119029, 140626, 185328, 246935, 251777, 253443, 255894, 256904, 257023, 334592, 356083, 365103, 425249, 425283, 505366, 553879, 586705, 835306, 1083052, 1088506, 1090888, 1107252, 1116150, 1117047, 1220034, 1285618, 1285815, 1286293, 1286484, 1287276, 1290155, 1290936, 1291995, 1292283, 1292485, 1293850, 1294858, 1295686, 1295858, 1296631, 1296706, 1298337, 1300758, 1301082, 1302079, 1303201, 1304061, 1306565, 1310051, 1312508, 1312910, 1315705, 1316582, 1317447, 1320096, 1320792, 1321181, 1323772, 1323861, 1324918, 1325026, 1325675, 1326321, 1328697, 1331158, 1548216, 1548250, 1548271, 1548291, 1548367, 1548369, 1548371, 1548375, 1548376, 1548378, 1548387, 1548435, 1548445, 1548772, 1548774, 1548944, 1549239, 1549346, 1549628]"
337,"[326884, 504525]"
338,"[1153572, 1179804, 1179805, 1179807, 1179926, 1179929, 1563404, 1563411]"
339,"[188863, 191999]"
340,"[8062, 18696, 171804, 171805, 171842, 171846, 171878, 171879, 171914, 172196, 172276, 172280, 336913, 650126]"
341,"[4775, 5105, 5295, 6614, 8062, 8632, 17283, 22404, 22653, 22664, 22693, 22733, 23003, 23048, 23721, 35874, 37647, 44378, 48376, 50068, 50153, 50219, 50254, 50593, 50908, 50944, 51929, 51979, 52696, 56458, 63535, 64671, 69890, 71516, 75146, 75194, 75901, 76768, 95663, 102283, 103903, 105171, 108462, 112162, 112277, 112777, 115841, 118719, 119029, 140626, 144554, 150774, 152957, 152995, 153013, 160849, 173051, 173052, 187372, 188699, 188773, 188804, 189109, 189110, 190119, 202595, 202771, 219568, 231557, 231558, 232646, 233518, 241824, 246935, 250427, 251777, 253443, 255207, 255474, 255894, 256904, 257023, 259324, 259355, 259664, 260718, 268320, 268526, 268993, 285786, 291459, 291953, 307667, 313194, 313347, 313563, 313565, 313728, 322803, 334592, 335273, 356083, 360430, 360511, 365103, 370502, 421386, 425140, 425283, 427010, 429181, 443988, 446301, 456066, 461993, 463083, 499979, 500098, 505366, 508470, 522417, 552546, 560078, 561487, 563355, 569664, 581042, 586705, 612045, 612046, 649926, 663824, 668976, 675133, 946146, 1064110, 1064111, 1073669, 1083052, 1086372, 1087199, 1088506, 1090888, 1092090, 1094066, 1098478, 1099446, 1107252, 1107730, 1108578, 1109075, 1111233, 1111689, 1116150, 1141160, 1176935, 1179716, 1180204, 1180722, 1264836, 1285618, 1285861, 1286293, 1286484, 1286643, 1286909, 1287033, 1287061, 1287275, 1287276, 1287622, 1287727, 1288253, 1289342, 1289353, 1289912, 1290079, 1290155, 1290389, 1290787, 1290807, 1290847, 1290936, 1291133, 1291995, 1292283, 1292485, 1292621, 1293010, 1293157, 1293346, 1293850, 1294066, 1294151, 1294351, 1294355, 1294670, 1294858, 1294937, 1295439, 1295686, 1295853, 1295962, 1296257, 1296304, 1296423, 1296631, 1296706, 1296758, 1296842, 1296944, 1297095, 1297708, 1297777, 1298337, 1298711, 1299053, 1299463, 1299464, 1299769, 1299800, 1300118, 1300259, 1300693, 1300758, 1300863, 1301082, 1301473, 1301483, 1301616, 1302079, 1302269, 1302843, 1303201, 1303592, 1303659, 1303752, 1303782, 1304061, 1304124, 1304693, 1304788, 1305121, 1305235, 1305249, 1305431, 1305509, 1306213, 1307005, 1307250, 1307871, 1308005, 1308902, 1308993, 1309246, 1309280, 1309481, 1309727, 1309876, 1310051, 1310423, 1310911, 1311392, 1311461, 1311764, 1311949, 1312023, 1312119, 1312382, 1312508, 1312854, 1312910, 1313258, 1313323, 1313365, 1313462, 1313703, 1314207, 1314221, 1314617, 1314857, 1315162, 1315705, 1316187, 1316344, 1316418, 1316531, 1316582, 1316609, 1316694, 1317447, 1317747, 1317809, 1317813, 1317877, 1318090, 1318292, 1318392, 1318664, 1318698, 1318835, 1319180, 1320186, 1320272, 1320302, 1320792, 1320986, 1321181, 1321190, 1321371, 1321380, 1321465, 1321863, 1322470, 1322547, 1322737, 1322890, 1323819, 1323861, 1324070, 1324918, 1325026, 1325087, 1325501, 1325601, 1325675, 1326321, 1326750, 1327396, 1327626, 1328332, 1328521, 1331158, 1340723, 1417824, 1417905, 1417930, 1417934, 1512419, 1512529, 1548207, 1548222, 1548233, 1548286, 1548291, 1548301, 1548319, 1548339, 1548353, 1548368, 1548375, 1548378, 1548380, 1548384, 1548435, 1548555, 1548569, 1548571, 1548572, 1548580, 1548585, 1548594, 1548772, 1548774, 1548937, 1548944, 1548956, 1549000, 1549052, 1549088, 1549119, 1549143, 1549267, 1549300, 1549346, 1549366, 1549368, 1549384, 1549443, 1549628, 1569904, 1613548, 1623452, 1623546, 1726440, 1726441, 1778984, 1782742, 1833739, 1835814, 1835817, 1927101, 1954163, 2060432, 2297516, 2314762, 2318005, 2346608, 2402815]"
342,"[27609, 44905, 62817, 149457, 453570, 612195, 612258]"
343,"[1699, 18694, 291051, 313314, 365281, 435188, 465607, 465644, 465901, 465904, 465918, 479371, 624890, 1101586, 1141603, 1278348, 1357864, 1611310, 1611313, 1611316, 1611317, 1788981, 1788982, 1788983, 1788984, 1788985, 1788986, 1788987, 1788988, 1788989, 1788990, 1788991, 1788993, 2056800, 2193796, 2393753]"
345,"[5105, 71516, 152995, 248014, 248310, 356159, 356248, 356412, 442943, 560078, 1163097, 1927101]"
346,"[5295, 151991, 152995, 371213, 425100]"
349,[361823]
350,"[5105, 8062, 28853, 1927101]"
351,"[316774, 393872, 1166696, 1166698, 1166699, 1166703, 1166704, 1166712, 1166725, 1166726, 1166744]"
355,[1175998]
356,"[239549, 319603, 374052, 438424, 438524, 438616, 438655, 438658, 438702, 438858, 438905, 439083, 439131, 439133, 620237, 1139916, 1353674]"
357,[334592]
361,"[152995, 560078]"
363,"[8062, 142808]"
364,[8062]
365,"[75901, 1927101]"
367,"[8062, 142808, 490427]"
368,[334592]
374,[334592]
375,"[329475, 358618, 441420, 521906, 593092, 715276]"
376,"[4775, 27370, 34933, 130044, 142808, 169321, 182377, 190629, 233504, 324875, 336913, 355917, 361469, 364982, 364998, 381840, 381843, 442943, 564219, 1536075, 1794082, 1794083, 1941581]"
377,"[5105, 8062, 71516, 151991, 152995, 560078, 1293346, 1438579, 1927101, 2005315, 2021521, 2375218, 2458399]"
379,"[173, 858, 8062, 14440, 21523, 25058, 26451, 27370, 38624, 42304, 43323, 47447, 51182, 63252, 65500, 71516, 78759, 128763, 246935, 363404, 373595, 393363, 438618, 451253, 480247, 480249, 480250, 480312, 480313, 480314, 480315, 480316, 480380, 482350, 488686, 488687, 516709, 516872, 517108, 573804, 573927, 619399, 625898, 645781, 645782, 645783, 645841, 645842, 645906, 645907, 645964, 645965, 645966, 646027, 646028, 646029, 646030, 675699, 701437, 1334185, 1376110, 1617190, 1617193, 1617194, 1633202, 1726950, 1735707, 1747849, 1747869, 1779606, 1966415, 2045239, 2075615, 2075713, 2075715, 2075716, 2075720, 2075723, 2075725, 2078334, 2109780, 2266798, 2320499, 2350284, 2365695, 2373948, 2387646, 2444408]"
380,[8062]
381,"[4775, 5295, 8632, 10057, 17283, 17309, 23003, 23721, 50068, 50077, 50122, 50189, 50219, 50254, 50593, 50595, 50908, 50909, 51929, 52696, 56040, 69890, 74927, 75116, 75146, 75194, 95663, 103903, 108462, 115841, 118719, 119029, 121457, 140626, 152957, 152995, 187372, 188699, 190119, 202595, 251777, 255207, 255474, 256904, 257023, 258450, 260718, 291459, 322803, 335273, 356083, 360430, 361823, 365103, 370502, 379053, 383065, 421386, 425249, 425283, 429181, 433345, 443901, 453228, 456066, 481621, 499753, 499979, 500098, 505366, 508470, 552546, 556256, 556257, 563274, 563355, 586705, 594270, 612045, 649929, 917591, 946146, 1050333, 1061484, 1064110, 1083052, 1086372, 1087199, 1090888, 1092090, 1094066, 1109075, 1111233, 1116150, 1117047, 1141160, 1180722, 1285618, 1286293, 1286438, 1286484, 1286643, 1286909, 1287061, 1287276, 1287429, 1287679, 1287753, 1289353, 1289912, 1290079, 1290155, 1290389, 1290649, 1290787, 1290847, 1291133, 1291235, 1291336, 1291995, 1292283, 1292802, 1293010, 1293157, 1293346, 1293850, 1294025, 1294244, 1294355, 1294937, 1295439, 1295686, 1295689, 1295834, 1296257, 1296304, 1296423, 1296453, 1296631, 1296706, 1296813, 1296842, 1296944, 1297095, 1297708, 1298211, 1298337, 1298711, 1299317, 1299727, 1299800, 1300259, 1300758, 1300863, 1301082, 1301257, 1301338, 1301616, 1302079, 1302269, 1302843, 1304124, 1304788, 1304857, 1305235, 1305431, 1306331, 1307005, 1307250, 1307785, 1307871, 1308005, 1308575, 1308902, 1309200, 1309246, 1309280, 1309481, 1309727, 1309845, 1309855, 1309876, 1310051, 1310423, 1310740, 1310911, 1311392, 1311764, 1312278, 1312382, 1312854, 1313258, 1313365, 1313462, 1313582, 1314221, 1315705, 1316187, 1316531, 1316544, 1316582, 1316609, 1316694, 1317747, 1318646, 1319180, 1319758, 1320186, 1320272, 1320302, 1320467, 1320863, 1320933, 1321181, 1321380, 1321465, 1322243, 1322737, 1322890, 1322926, 1322975, 1323772, 1323819, 1323861, 1324709, 1324918, 1325026, 1325501, 1325601, 1326321, 1326639, 1327396, 1327626, 1327910, 1328332, 1328521, 1331158, 1340723, 1417824, 1417833, 1417934, 1548207, 1548222, 1548233, 1548271, 1548286, 1548291, 1548301, 1548319, 1548338, 1548339, 1548353, 1548367, 1548368, 1548376, 1548378, 1548384, 1548387, 1548435, 1548569, 1548571, 1548580, 1548585, 1548774, 1548937, 1548944, 1549000, 1549119, 1549143, 1549318, 1549346, 1549368, 1549384, 1549443, 1549460, 1613548, 1778984, 2060432]"
382,"[27115, 80887, 283394]"
383,[8062]
384,"[49931, 54135, 54662, 106755, 106802, 106836, 106866, 107313, 107353, 202491, 232112, 232691]"
385,"[5105, 282196, 282790, 356081, 356248, 442943]"
387,"[8062, 336913]"
388,"[4504, 8062, 159043, 316040, 1143686]"
389,[19922]
391,"[4504, 5105, 6614, 7343, 8062, 8632, 17283, 18594, 22404, 22664, 22689, 22693, 22733, 23003, 23048, 23721, 24642, 35874, 48376, 50068, 50122, 50219, 50254, 50593, 50908, 50944, 51929, 51979, 52696, 56458, 61315, 63535, 64671, 69890, 70281, 71516, 74927, 75146, 75194, 75901, 76767, 76768, 77954, 78759, 84295, 95663, 102283, 103903, 105171, 112277, 112777, 115841, 117236, 118719, 119029, 123382, 124297, 140626, 142808, 144554, 150774, 151991, 152957, 152995, 153013, 158741, 173052, 187372, 188699, 188804, 188956, 189109, 189110, 190119, 201299, 202771, 212379, 217945, 219568, 226670, 231557, 239595, 241824, 250427, 251777, 253443, 255474, 255894, 256904, 257023, 259324, 268473, 268526, 268993, 285786, 287231, 291459, 291953, 307667, 313194, 313347, 313563, 313565, 313728, 322803, 335273, 356083, 360430, 365103, 370877, 383065, 394234, 395048, 417248, 419032, 421386, 425140, 425249, 425283, 429181, 443413, 443901, 443988, 446301, 461993, 463083, 463131, 465123, 474448, 481621, 486915, 492553, 499753, 499979, 500098, 505366, 508470, 518460, 523223, 553879, 560078, 561487, 563355, 567388, 569664, 581042, 586705, 594270, 598111, 608320, 612045, 612046, 612049, 624736, 649926, 663824, 668976, 675133, 822146, 942038, 946146, 1064110, 1064111, 1073669, 1085987, 1086372, 1087199, 1088506, 1090888, 1092090, 1098478, 1099446, 1107252, 1109075, 1109597, 1116150, 1141160, 1173235, 1180722, 1246861, 1285780, 1285819, 1285861, 1286293, 1286374, 1287033, 1287061, 1287225, 1287275, 1287276, 1287429, 1287622, 1289001, 1289046, 1289342, 1289912, 1290155, 1290389, 1290649, 1290650, 1290787, 1290807, 1290847, 1290936, 1291336, 1291690, 1291995, 1292283, 1292626, 1293157, 1293346, 1293850, 1294066, 1294355, 1294670, 1294858, 1295051, 1295439, 1295686, 1295834, 1296423, 1296453, 1296631, 1296706, 1296842, 1296888, 1296944, 1297708, 1298337, 1298709, 1298711, 1299053, 1299317, 1299463, 1299464, 1299799, 1299800, 1300472, 1300693, 1300863, 1301259, 1301483, 1301616, 1302079, 1302269, 1302463, 1302843, 1302980, 1303201, 1303592, 1303752, 1303994, 1304420, 1304788, 1304857, 1305249, 1305286, 1305509, 1306482, 1307005, 1307250, 1307785, 1307871, 1308005, 1308390, 1308393, 1308902, 1308993, 1309025, 1309246, 1309280, 1309727, 1309876, 1310051, 1310423, 1310740, 1310870, 1311392, 1311764, 1311949, 1312023, 1312119, 1312382, 1312392, 1312410, 1312508, 1312854, 1312910, 1313323, 1313365, 1313435, 1313973, 1314617, 1314857, 1315162, 1315705, 1316187, 1316344, 1316418, 1316582, 1316609, 1316771, 1317447, 1317747, 1317809, 1317813, 1317877, 1318090, 1318392, 1318557, 1318664, 1318674, 1318698, 1319180, 1320186, 1320272, 1320302, 1320792, 1320933, 1321371, 1321380, 1321434, 1321465, 1321863, 1322243, 1322470, 1322737, 1322799, 1322890, 1323772, 1323819, 1323861, 1324031, 1324918, 1325026, 1325129, 1325501, 1325601, 1325972, 1326308, 1326321, 1326750, 1326970, 1327396, 1327607, 1327626, 1328332, 1328714, 1331158, 1379628, 1417824, 1417859, 1417905, 1417930, 1417932, 1417934, 1548207, 1548222, 1548233, 1548271, 1548286, 1548291, 1548319, 1548338, 1548339, 1548353, 1548368, 1548371, 1548375, 1548376, 1548380, 1548384, 1548387, 1548435, 1548571, 1548572, 1548580, 1548585, 1548589, 1548772, 1548774, 1548937, 1548944, 1549000, 1549052, 1549088, 1549119, 1549143, 1549300, 1549346, 1549363, 1549368, 1549384, 1549628, 1590662, 1590665, 1613548, 1623546, 1726441, 1732126, 1825956, 1833739, 1835814, 1835817, 1927101, 2052564, 2053979, 2060432, 2297516, 2314762, 2321925, 2332530, 2402815, 2438978]"
393,"[8062, 39291, 39305, 39345, 39346, 40028, 40029, 40030, 40518, 40519, 43838, 58359, 143047, 143048, 143050, 143287, 152441, 152443, 152709, 152710, 152886, 152887, 153002, 153045, 153176, 153369, 153444, 153446, 153482, 153505, 153506, 153608, 153625, 153626, 153661, 157696, 157699, 157819, 157821, 158055, 158056, 209697, 209800, 209911, 209923, 209966, 210075, 210076, 210191, 210192, 210300, 210316, 210319, 210339, 210341, 210454, 210505, 210720, 1927101]"
394,"[924, 12911, 17169, 17224, 20346, 20481, 20524, 20608, 21075, 27307, 33986, 63252, 68396, 72873, 84047, 84049, 84089, 84151, 84153, 84174, 84175, 84177, 84214, 84306, 84803, 84842, 84854, 84855, 113138, 127116, 186191, 187372, 188196, 267163, 296388, 311899, 313314, 321696, 345215, 345302, 345379, 356299, 365281, 373088, 374719, 384563, 424699, 476188, 476190, 476258, 477358, 477359, 485021, 578074, 582608, 582631, 599295, 599296, 604042, 616553, 619399, 675313, 1056432, 1056440, 1075794, 1075795, 1075797, 1165131, 1263286, 1267835, 1267837, 1267844, 1267847, 1267850, 1267851, 1267855, 1267960, 1267961, 1267962, 1579015, 1581577, 1581582, 1586410, 1586413, 1586414, 1586415, 1586416, 1586417, 1586418, 1586419, 1586420, 1586421, 1586422, 1586423, 1586424, 1586425, 1586426, 1586428, 1586429, 1586430, 1586431, 1631605, 1727331, 1822233, 1822234, 1822235, 1822237, 1822238, 1822239, 2076119, 2273627, 2356929, 2382547, 2431864, 2473056, 2478184]"
395,"[8917, 19517, 19573, 72035, 84505, 232036, 426514, 430451, 642805, 642806, 642807, 642808, 642809, 642810, 642811, 642812, 1787003]"
396,[8062]
398,"[5295, 71516, 348794, 1927101]"
400,"[458747, 458749]"
401,"[138562, 403465, 403470, 403478, 403483, 403485, 403488, 403490, 403495, 403508, 403509, 403511, 403513, 414195, 414196, 414197, 414198, 414199, 414200, 414202, 414204, 414205, 414206, 414208, 414209, 414211, 414212, 414214, 414216, 414217, 414218, 414220, 414227, 414231, 414233, 414235, 414238, 414243, 414246, 414252, 414256, 417104, 417106, 417127, 417128, 417129, 417130, 417132, 417138, 417141, 417142, 417145, 417149, 417150, 417152, 417154, 417158, 417161, 417162, 417172, 417173, 417177, 417180, 417182, 417185, 417187, 417191, 417333, 418845, 418846, 418847, 418848, 418849, 418850, 418851, 418857, 418858, 418860, 418861, 418868, 418870, 418873, 418875, 418878, 418881, 418884, 418888, 418891, 418896, 418897, 418899, 418901, 422673, 422675, 422677, 422679, 422682, 422687, 422688, 422689, 422690, 422692, 422693, 422696, 422697, 422704, 422705, 422706, 422707, 422708, 422709, 422710, 448898, 448901, 448903, 448997, 448998, 449000, 449002, 449003, 449069, 449070, 449072, 449079, 449080, 487074, 487075, 487076, 487077, 487133, 487277, 487278, 487279, 487346, 487347, 487348, 487415, 487416, 487482, 488206, 1149208, 1149209, 1149210, 1149211, 1149212, 1149213, 1149214, 1149215, 1149216, 1149217, 1149218, 1149219, 1149220, 1149221, 1149222, 1149223]"
404,"[5105, 8062, 71516, 151991, 152995, 330785, 516187, 560078, 1824482, 1927101, 2347531, 2348484]"
405,"[9097, 78759, 151991, 407958, 407960, 477556, 477557, 477558, 477559, 477573, 477574, 477575, 477630, 478380, 478447, 478450, 478519, 478520, 478521, 478665, 478666, 684906, 684937, 1504046, 1519664]"
406,"[210339, 486020, 2427902]"
407,"[717, 799, 819, 824, 1061, 1479, 1480, 1575, 2208, 3214, 6914, 11254, 12825, 25459, 25497, 25510, 25512, 25619, 25659, 25756, 25794, 27370, 27626, 33216, 33785, 34608, 34933, 35668, 36246, 36285, 36628, 36689, 36737, 49063, 49659, 49660, 49696, 49844, 49884, 49922, 49924, 49963, 56132, 56133, 59354, 61070, 61111, 68407, 68441, 72720, 72739, 96395, 97103, 100045, 103903, 108623, 109864, 119498, 119719, 124334, 124884, 125221, 125225, 125332, 125376, 125735, 125801, 125920, 125954, 127798, 127800, 127844, 128448, 140168, 140326, 140706, 141166, 141167, 141212, 141304, 141305, 141369, 141420, 141422, 141563, 142996, 143488, 144641, 151032, 163325, 164560, 164599, 167027, 167049, 167880, 172928, 173090, 173099, 187962, 197680, 197752, 204957, 204982, 217484, 217621, 217663, 217721, 217752, 217789, 218149, 218212, 218692, 218718, 218830, 218873, 218875, 218916, 218918, 218961, 218997, 218998, 219001, 221222, 226191, 227748, 227919, 228503, 244177, 244653, 272428, 272455, 272466, 272493, 272512, 272891, 272915, 273340, 278040, 278194, 357697, 357876, 357878, 357905, 357906, 358188, 358220, 358221, 360120, 360121, 360223, 360232, 360240, 360247, 365281, 366650, 366667, 366682, 366702, 366703, 366729, 366776, 366801, 369543, 369544, 369558, 369565, 369573, 369922, 377718, 377719, 377728, 377746, 377748, 377752, 377753, 377765, 377825, 389285, 389288, 389289, 389290, 389293, 389299, 389300, 389301, 396161, 400259, 400263, 400285, 400290, 400292, 400293, 409893, 409899, 409901, 409911, 409912, 409913, 415260, 415283, 415306, 426143, 426557, 433015, 439685, 439745, 439748, 439794, 455243, 492186, 566440, 578465, 603167, 603234, 603304, 603305, 623739, 642202, 647902, 712273, 1052486, 1052487, 1052490, 1052492, 1052493, 1052494, 1059519, 1059763, 1063469, 1072473, 1072475, 1072476, 1072486, 1072488, 1074623, 1074626, 1074632, 1344577, 1344578, 1344579, 1344580, 1344582, 1344583, 1344584, 1344588, 1344589, 1344590, 1344591, 1347123, 1347124, 1347125, 1347131, 1347132, 1347133, 1347134, 1384561, 1385512, 1385514, 1491507, 1491508, 1491509, 1491510, 1491511, 1491512, 1491513, 1618214, 1618215, 1731568, 1736826, 1736829, 1736831, 1736833, 1736834, 1736835, 1736836, 1736837, 1736838, 1736841, 1736842, 1736845, 1736847, 2119968, 2154570, 2475817, 2484053, 2485454]"
